Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2019-09-17,118.419998,118.610001,117.239998,118.57,103.591591,10735400,-0.00495135935040758
2019-09-18,118.32,120.080002,117.75,119.760002,104.631271,10665600,0.010036282364847882
2019-09-19,119.699997,120.339996,119.089996,119.379997,104.299263,9382600,-0.0031730543892275476
2019-09-20,119.739998,120.339996,118.870003,118.900002,103.879921,21862800,-0.004020732216972633
2019-09-23,117.779999,119.120003,117.68,118.879997,103.862427,9135100,-0.00016825062795200463
2019-09-24,118.75,119.260002,117.040001,117.330002,102.508217,11696500,-0.013038316277884876
2019-09-25,117.269997,118.360001,117.120003,118.0,103.093605,9389400,0.005710372356424243
2019-09-26,117.879997,118.050003,116.949997,117.029999,102.24614,9899200,-0.00822034745762712
2019-09-27,117.959999,118.639999,117.279999,117.720001,102.848969,10207800,0.005895941262034743
2019-09-30,118.360001,118.769997,117.220001,117.690002,102.822769,9755000,-0.0002548335010631453
2019-10-01,118.400002,119.0,115.410004,115.550003,100.953102,11250300,-0.01818335426657569
2019-10-02,114.809998,114.900002,112.93,113.25,98.943642,12548700,-0.019904828561536303
2019-10-03,112.269997,112.910004,110.519997,112.190002,98.802765,12735200,-0.009359805739514337
2019-10-04,112.339996,114.940002,112.269997,114.620003,100.942764,9453100,0.02165969299118098
2019-10-07,114.190002,115.5,114.07,114.370003,100.72261,6771600,-0.002181120166259265
2019-10-08,113.059998,113.059998,111.660004,111.82,98.476891,10806300,-0.022296082304028686
2019-10-09,112.669998,113.160004,112.07,112.629997,99.190254,7273700,0.007243757825076136
2019-10-10,113.139999,115.400002,113.0,114.209999,100.581703,10994100,0.014028252171577327
2019-10-11,116.029999,117.989998,115.870003,116.139999,102.281387,15076500,0.01689869553365475
2019-10-14,115.849998,116.870003,115.660004,116.449997,102.554405,8779000,0.0026691751564420496
2019-10-15,118.849998,121.589996,117.870003,119.959999,105.645569,23379000,0.0301417096644494
2019-10-16,119.959999,120.620003,119.379997,119.68,105.398964,11087700,-0.0023341030538019947
2019-10-17,120.75,121.57,119.879997,120.349998,105.989037,10818500,0.0055982453208556215
2019-10-18,120.0,121.019997,119.860001,120.559998,106.173981,10417400,0.0017449107061886515
2019-10-21,122.050003,123.769997,121.989998,123.550003,108.807198,12714600,0.024800970882564277
2019-10-22,123.449997,125.099998,123.120003,124.790001,109.899223,12549100,0.010036406069532822
2019-10-23,124.199997,125.150002,124.169998,125.120003,110.189842,8828300,0.002644458669408989
2019-10-24,125.290001,125.660004,124.07,125.029999,110.110588,8020500,-0.0007193414149774258
2019-10-25,125.0,126.650002,124.75,126.029999,110.991257,9055700,0.007998080524658668
2019-10-28,126.57,127.209999,126.400002,126.510002,111.413979,9522200,0.0038086408300297414
2019-10-29,126.059998,127.419998,125.940002,126.43,111.343529,9797300,-0.0006323768772052984
2019-10-30,126.050003,126.260002,124.919998,125.730003,110.727051,8513700,-0.005536636874159728
2019-10-31,125.489998,125.730003,123.860001,124.919998,110.01371,11589100,-0.006442416135152618
2019-11-01,126.199997,127.989998,126.019997,127.800003,112.550056,11682600,0.023054795437956965
2019-11-04,129.080002,129.419998,128.559998,128.820007,113.448357,9159900,0.007981251768828246
2019-11-05,129.389999,130.300003,128.839996,129.100006,113.694939,13747600,0.0021735676508696233
2019-11-06,128.690002,129.839996,128.580002,129.300003,113.871056,11231100,0.0015491633671960159
2019-11-07,130.429993,131.289993,129.919998,130.0,114.487534,13528900,0.005413743107183011
2019-11-08,129.880005,130.399994,129.25,130.380005,114.822182,9293400,0.0029231153846154267
2019-11-11,129.600006,130.100006,129.350006,129.919998,114.417068,8679000,-0.0035282020429437955
2019-11-12,129.630005,130.619995,129.009995,129.160004,113.747765,9099000,-0.00584970760236625
2019-11-13,128.130005,128.820007,127.419998,128.479996,113.148911,8023300,-0.005264849635650215
2019-11-14,127.720001,128.839996,127.589996,128.600006,113.254593,8483400,0.00093407537154655
2019-11-15,129.229996,129.529999,128.399994,129.529999,114.073616,10163600,0.0072316715132967335
2019-11-18,129.559998,130.649994,128.990005,130.619995,115.033546,8749300,0.008415008171195781
2019-11-19,130.990005,131.25,130.179993,130.580002,114.998337,8824500,-0.0003061782386378775
2019-11-20,130.300003,130.619995,128.940002,129.630005,114.161682,11782800,-0.0072752104874374
2019-11-21,130.0,130.720001,129.389999,129.929993,114.425888,7705500,0.0023141864416342806
2019-11-22,130.149994,131.220001,130.100006,130.789993,115.183266,8167900,0.006618949021262699
2019-11-25,131.25,132.070007,130.869995,131.490005,115.799751,10068500,0.005352183175053593
2019-11-26,131.820007,131.820007,130.360001,131.669998,115.958275,10490700,0.0013688721055262754
2019-11-27,132.289993,132.429993,131.649994,132.059998,116.301704,6607900,0.0029619503753619547
2019-11-29,131.869995,132.410004,131.449997,131.759995,116.037506,5712000,-0.0022717174355856296
2019-12-02,132.309998,132.740005,131.350006,131.470001,115.782112,8615600,-0.0022009260094462135
2019-12-03,129.770004,129.960007,128.589996,129.779999,114.29377,10361300,-0.012854658759757664
2019-12-04,130.380005,132.470001,129.990005,132.339996,116.548309,10318200,0.019725666664552888
2019-12-05,132.679993,133.309998,132.179993,133.059998,117.182396,9587400,0.005440547240155524
2019-12-06,134.690002,135.779999,134.649994,135.039993,118.926117,10170600,0.014880467681954945
2019-12-09,134.630005,135.460007,134.410004,134.410004,118.371307,8498200,-0.004665203144671559
2019-12-10,133.25,134.770004,132.880005,134.5,118.450577,7532900,0.0006695632566160459
2019-12-11,134.289993,135.020004,134.009995,134.179993,118.168739,9011900,-0.0023792342007434852
2019-12-12,134.490005,138.470001,134.210007,138.020004,121.550545,13717400,0.02861835743276564
2019-12-13,137.949997,138.830002,136.220001,136.809998,120.48494,10592100,-0.008766888602611544
2019-12-16,138.380005,138.839996,137.320007,137.339996,120.951675,11372000,0.003873971257568609
2019-12-17,137.729996,138.669998,137.229996,138.179993,121.691414,11546800,0.006116186285603176
2019-12-18,138.149994,139.020004,137.720001,138.039993,121.568138,10381500,-0.0010131712772628587
2019-12-19,137.759995,138.220001,137.100006,137.350006,120.96048,9350400,-0.004998457222465946
2019-12-20,138.020004,138.880005,136.899994,137.240005,120.863617,29992600,-0.0008008809260627858
2019-12-23,137.600006,137.910004,136.880005,137.199997,120.828369,9738400,-0.0002915184971029605
2019-12-24,137.330002,137.630005,137.059998,137.580002,121.16304,3324300,0.002769715804002537
2019-12-26,137.889999,139.100006,137.779999,139.039993,122.448822,6770900,0.010611941988487583
2019-12-27,139.300003,139.770004,138.669998,139.139999,122.536903,7868200,0.0007192606806301072
2019-12-30,139.899994,140.080002,138.470001,138.630005,122.087738,6963000,-0.0036653299099130843
2019-12-31,138.509995,139.479996,138.289993,139.399994,122.765862,7201600,0.00555427376634654
2020-01-02,139.789993,141.100006,139.259995,141.089996,124.254204,10803700,0.012123400808754958
2020-01-03,137.5,139.229996,137.080002,138.339996,122.614502,10386800,-0.01949110552104627
2020-01-06,136.559998,138.270004,136.5,138.229996,122.517014,10259000,-0.0007951424257668371
2020-01-07,137.279999,137.860001,135.820007,135.880005,120.434143,10531300,-0.01700058647183922
2020-01-08,135.699997,137.580002,135.600006,136.940002,121.373619,9695300,0.007800978517773727
2020-01-09,138.050003,138.229996,137.039993,137.440002,121.816811,9469000,0.0036512340638055196
2020-01-10,137.210007,137.25,135.809998,136.070007,120.602554,10190900,-0.00996794950570501
2020-01-13,136.190002,137.199997,135.759995,137.199997,121.604065,12355200,0.008304475210323181
2020-01-14,137.940002,140.759995,137.690002,138.800003,123.022202,24906000,0.01166185156695021
2020-01-15,137.850006,138.600006,136.149994,136.720001,121.178635,16293400,-0.014985604863423596
2020-01-16,137.449997,137.899994,136.839996,137.25,121.648399,10783800,0.0038765286433841695
2020-01-17,137.539993,138.289993,137.320007,138.199997,122.490417,14697700,0.006921653916211357
2020-01-21,137.190002,138.070007,136.690002,136.839996,121.284981,8474200,-0.009840817869192775
2020-01-22,137.240005,137.399994,136.380005,136.679993,121.143173,7549100,-0.0011692707152667348
2020-01-23,135.710007,136.740005,134.720001,136.539993,121.019089,9345700,-0.0010242903655985902
2020-01-24,136.369995,136.429993,132.320007,133.149994,118.014458,15166400,-0.0248278832122103
2020-01-27,130.270004,132.940002,129.710007,132.029999,117.021767,12860500,-0.008411528730523199
2020-01-28,132.839996,134.970001,132.479996,134.429993,119.148941,13062800,0.018177641582804105
2020-01-29,134.809998,135.539993,133.690002,134.229996,118.971687,9326000,-0.001487740909128732
2020-01-30,132.690002,136.130005,132.690002,135.889999,120.442986,9048900,0.01236685576597929
2020-01-31,134.490005,134.830002,131.470001,132.360001,117.314285,12785200,-0.025976878548655935
2020-02-03,132.660004,134.240005,132.660004,133.369995,118.209435,10021100,0.007630658751657027
2020-02-04,135.550003,136.600006,135.080002,135.289993,119.911194,9157100,0.014396026632527148
2020-02-05,136.570007,137.729996,136.009995,137.589996,121.94973,10150700,0.017000540461259428
2020-02-06,138.240005,138.289993,137.110001,137.610001,121.967468,8992300,0.0001453957451964527
2020-02-07,136.729996,137.669998,136.300003,137.169998,121.577492,6379800,-0.0031974638238685404
2020-02-10,136.949997,137.850006,136.75,137.740005,122.082703,5960700,0.004155478663781853
2020-02-11,138.259995,138.820007,137.779999,138.0,122.313133,6578600,0.0018875779770735068
2020-02-12,138.600006,139.289993,137.800003,138.0,122.313133,7958000,0.0
