Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2020-01-28,148.460007,150.570007,148.149994,149.5,133.24527,7336600,0.005042016806722671
2020-01-29,149.449997,151.190002,149.130005,150.539993,134.172195,6288600,0.006956474916387956
2020-01-30,150.029999,150.509995,149.050003,150.360001,134.011856,6470600,-0.0011956424097880891
2020-01-31,149.75,150.0,148.639999,148.869995,132.683777,8651700,-0.009909590250667955
2020-02-03,149.419998,150.490005,149.240005,150.169998,133.842468,5765200,0.008732471576962109
2020-02-04,151.490005,152.75,151.199997,151.600006,135.117004,6541400,0.009522594519845606
2020-02-05,151.720001,154.020004,151.309998,153.990005,137.247116,5979900,0.01576516428370045
2020-02-06,154.25,154.5,152.740005,153.529999,136.837143,6201200,-0.0029872458280651992
2020-02-07,153.339996,153.460007,151.550003,151.889999,135.375443,5700300,-0.010681951479723617
2020-02-10,151.679993,151.910004,150.889999,151.860001,135.348679,4835600,-0.00019749819077929942
2020-02-11,152.289993,152.380005,151.539993,151.990005,135.464584,3715300,0.000856077960910806
2020-02-12,151.869995,152.149994,150.919998,151.089996,134.66243,5166800,-0.005921501219767644
2020-02-13,150.160004,151.039993,149.880005,150.089996,133.771149,5480200,-0.006618571887446523
2020-02-14,150.559998,150.639999,149.149994,150.130005,133.806808,5716300,0.0002665667337349298
2020-02-18,150.470001,150.740005,149.059998,149.139999,132.924454,7230700,-0.006594324698783738
2020-02-19,149.210007,149.759995,148.580002,148.940002,132.746216,6115200,-0.0013410017523199924
2020-02-20,148.610001,149.380005,147.399994,148.369995,132.238174,7464700,-0.003827091394828952
2020-02-21,148.089996,150.240005,147.539993,149.929993,133.62854,7776800,0.010514241777793476
2020-02-24,146.5,149.0,145.25,145.910004,130.874908,10588900,-0.026812440390096004
2020-02-25,145.990005,146.75,143.830002,144.649994,129.74472,10529000,-0.008635528513863844
2020-02-26,145.350006,146.220001,143.589996,143.679993,128.87468,10093800,-0.006705848878223897
2020-02-27,142.559998,144.770004,138.949997,139.119995,124.784554,12566700,-0.031737181390313784
2020-02-28,135.360001,137.289993,130.820007,134.479996,120.622673,19820300,-0.0333524954482638
2020-03-02,134.779999,140.130005,134.009995,140.020004,125.591827,11508200,0.04119577754895243
2020-03-03,140.0,140.990005,133.100006,135.589996,121.618301,13662500,-0.03163839361124421
2020-03-04,137.679993,143.639999,137.139999,143.479996,128.695313,10560500,0.05819013373228499
2020-03-05,140.800003,142.679993,139.839996,142.009995,127.37677,11339200,-0.010245337614868566
2020-03-06,138.479996,143.009995,137.410004,142.029999,127.394699,12239100,0.0001408633244441848
2020-03-09,136.330002,139.679993,134.899994,136.440002,122.380707,13848600,-0.03935786129238805
2020-03-10,139.970001,141.949997,134.229996,141.639999,127.04493,12698100,0.03811196807223727
2020-03-11,138.089996,138.75,131.5,131.800003,118.218842,17763400,-0.06947187284292478
2020-03-12,127.309998,133.759995,124.5,125.410004,112.487297,21539200,-0.04848254062634583
2020-03-13,129.320007,134.919998,124.650002,134.289993,120.45224,20084200,0.07080766060736288
2020-03-16,123.57,133.759995,122.43,127.129997,114.03006,18877900,-0.053317420308451435
2020-03-17,128.550003,136.770004,127.809998,136.589996,122.515274,18911800,0.07441201308295486
2020-03-18,131.020004,135.669998,128.710007,134.960007,121.053238,17521100,-0.011933443500503627
2020-03-19,134.990005,134.990005,126.150002,127.050003,113.958298,18482300,-0.05860998510469839
2020-03-20,126.830002,127.440002,118.129997,119.889999,107.536102,19785100,-0.056355795599627
2020-03-23,117.0,118.559998,109.160004,111.139999,99.687714,20815200,-0.07298356887966939
2020-03-24,118.760002,119.650002,113.860001,119.18,106.899261,17604800,0.07234120093882668
2020-03-25,118.910004,123.959999,116.699997,119.400002,107.096588,13986100,0.0018459640879342487
2020-03-26,120.57,127.099998,120.379997,126.57,113.527756,15066800,0.06005023349999594
2020-03-27,121.650002,127.620003,120.580002,123.160004,110.469131,12133200,-0.026941581733428088
2020-03-30,128.460007,133.990005,127.5,133.009995,119.304169,21754000,0.07997718967271217
2020-03-31,134.990005,135.710007,130.050003,131.130005,117.617889,15746100,-0.014134200967378385
2020-04-01,127.699997,130.229996,125.5,128.809998,115.536949,12606100,-0.017692419061526077
2020-04-02,129.119995,134.0,127.220001,133.149994,119.429726,11594500,0.0336930057246021
2020-04-03,132.380005,134.789993,131.580002,134.169998,120.34462,10071200,0.007660563619702465
2020-04-06,137.009995,140.970001,135.539993,139.759995,125.358597,14994400,0.04166353941512324
2020-04-07,139.860001,142.029999,137.259995,137.479996,123.313538,11567100,-0.016313674023814895
2020-04-08,137.75,144.130005,137.300003,143.259995,128.49794,10758200,0.04204247285546914
2020-04-09,144.009995,145.419998,140.279999,141.229996,126.677155,11125400,-0.014170034000070997
2020-04-13,140.0,141.490005,137.839996,139.770004,125.367577,8153200,-0.010337690585221049
2020-04-14,145.419998,147.419998,144.050003,146.029999,130.982529,13838000,0.04478782872468123
2020-04-15,145.550003,147.910004,143.539993,147.660004,132.44458,11962300,0.01116212429748753
2020-04-16,148.309998,150.679993,146.440002,149.669998,134.247467,12181700,0.013612311699517488
2020-04-17,151.990005,152.300003,149.600006,152.020004,136.35527,10920000,0.015701249625192037
2020-04-20,150.929993,153.0,150.089996,151.669998,136.041382,12226200,-0.0023023680488786225
2020-04-21,150.119995,151.639999,148.570007,149.679993,134.256424,9951100,-0.013120623895570893
2020-04-22,152.809998,155.0,151.729996,152.990005,137.225357,11515600,0.022113924069999236
2020-04-23,154.25,157.0,153.699997,155.509995,139.485641,10665000,0.016471598912621843
2020-04-24,155.570007,156.300003,153.639999,154.860001,138.902649,8653400,-0.004179757063203504
2020-04-27,154.809998,156.050003,154.0,154.289993,138.391373,8924000,-0.0036807955335089737
2020-04-28,151.25,153.100006,150.699997,151.389999,135.790237,8558700,-0.01879573615639496
2020-04-29,151.380005,151.630005,149.160004,150.240005,134.758713,9285200,-0.007596234940195679
2020-04-30,148.460007,150.429993,147.160004,150.039993,134.579346,14829600,-0.001331283235779912
2020-05-01,149.619995,149.669998,146.789993,148.289993,133.009644,7309000,-0.011663556929118246
2020-05-04,148.770004,149.080002,147.089996,148.270004,132.991699,7198400,-0.00013479668853988436
2020-05-05,149.0,150.779999,148.639999,149.5,134.094971,6562300,0.008295649604217914
2020-05-06,150.0,150.320007,148.039993,148.080002,132.821289,6191600,-0.0094983143812708
2020-05-07,149.369995,149.529999,147.130005,147.589996,132.381775,5570500,-0.003309062624134662
2020-05-08,148.919998,149.179993,147.889999,148.699997,133.377426,4712100,0.007520841724258709
2020-05-11,148.449997,150.100006,148.119995,149.110001,133.745148,5887500,0.0027572562762057107
2020-05-12,150.100006,150.339996,147.029999,147.139999,131.978149,7039200,-0.013211736213455061
2020-05-13,146.080002,148.949997,146.009995,147.130005,131.969208,6970500,-6.792170767910832e-05
2020-05-14,145.389999,147.759995,144.259995,147.639999,132.42662,6871400,0.003466281401947713
